F090W_vega,F150W_vega
27.699,26.411
27.629,26.436
28.111,26.383
27.571,26.381
27.595,26.423
27.678,26.388
27.62,26.383
27.755,26.423
27.715,26.36
27.73,26.444
27.741,26.414
27.748,26.357
27.768,26.425
27.798,26.424
27.748,26.45
27.529,26.413
27.733,26.362
27.946,26.414
27.6,26.381
27.86,26.415
27.75,26.372
27.537,26.447
27.69,26.355
27.859,26.35
27.718,26.374
27.454,26.407
27.986,26.438
27.761,26.361
27.782,26.361
27.669,26.425
27.578,26.457
27.528,26.383
27.763,26.383
27.861,26.432
27.776,26.471
27.876,26.386
27.328,26.478
27.661,26.437
27.704,26.418
27.583,26.439
27.679,26.424
27.636,26.452
27.895,26.413
28.109,26.399
27.642,26.447
27.744,26.437
27.72,26.404
27.976,26.424
27.72,26.405
27.496,26.395
27.86,26.452
27.769,26.435
27.534,26.428
27.887,26.542
27.875,26.532
27.839,26.362
27.837,26.458
27.642,26.443
27.774,26.381
27.744,26.373
27.724,26.473
28.034,26.453
27.955,26.436
28.313,26.47
27.707,26.375
27.861,26.442
27.594,26.377
26.879,26.911
28.017,26.431
28.025,26.459
27.7,26.443
27.84,26.437
27.819,26.391
27.941,26.355
27.725,26.391
28.235,26.426
27.971,26.433
27.52,26.428
27.531,26.426
27.898,26.444
27.711,26.387
27.463,26.424
27.929,26.448
27.829,26.39
27.784,26.448
27.931,26.443
27.784,26.444
27.798,26.454
27.749,26.38
27.805,26.39
27.558,26.406
27.791,26.412
27.824,26.452
27.675,26.476
27.748,26.391
27.724,26.426
27.789,26.461
27.449,26.448
27.824,26.495
27.674,26.392
27.855,26.481
27.954,26.387
27.912,26.423
27.931,26.465
27.728,26.464
27.643,26.43
27.958,26.45
27.702,26.462
27.751,26.391
27.895,26.461
28.188,26.431
27.932,26.476
27.689,26.458
28.08,26.403
27.678,26.388
27.934,26.486
27.744,26.456
27.951,26.439
28.215,26.471
27.98,26.454
28.223,26.478
27.722,26.472
27.724,26.435
27.677,26.453
27.897,26.48
27.728,26.418
28.164,26.488
27.844,26.462
27.753,26.459
27.959,26.474
27.801,26.456
27.966,26.436
27.851,26.49
28.23,26.491
28.044,26.457
28.107,26.476
27.845,26.427
27.943,26.482
27.814,26.486
27.438,26.458
27.65,26.49
27.406,26.47
27.882,26.435
27.686,26.437
28.052,26.483
27.616,26.432
27.739,26.427
28.065,26.466
27.692,26.401
27.789,26.519
27.887,26.488
27.664,26.488
27.574,26.525
27.853,26.463
27.59,26.435
27.828,26.47
27.805,26.488
27.877,26.495
27.818,26.449
27.914,26.434
27.699,26.448
27.932,26.445
27.956,26.442
27.914,26.486
28.022,26.441
27.737,26.517
27.943,26.501
27.565,26.463
27.852,26.447
27.873,26.441
27.956,26.5
27.843,26.481
27.553,26.459
27.591,26.495
28.018,26.465
27.728,26.487
27.82,26.48
27.867,26.415
27.722,26.507
27.853,26.478
27.802,26.486
27.863,26.449
27.708,26.494
28.078,26.503
28.297,26.526
27.872,26.481
28.119,26.44
27.83,26.494
28.059,26.505
27.651,26.456
27.527,26.484
27.719,26.5
27.666,26.459
27.808,26.463
27.814,26.44
27.703,26.52
27.754,26.55
27.784,26.51
27.554,26.524
27.738,26.509
27.919,26.448
27.847,26.478
27.92,26.503
27.895,26.505
27.871,26.448
27.787,26.458
27.863,26.52
27.612,26.528
27.533,26.509
27.943,26.494
27.746,26.493
27.828,26.533
28.05,26.501
27.923,26.479
27.953,26.438
27.619,26.534
27.596,26.506
27.825,26.496
27.712,26.516
27.88,26.525
27.849,26.462
28.12,26.519
27.745,26.445
28.006,26.534
27.6,26.479
27.951,26.525
27.738,26.44
28.255,26.478
27.754,26.51
27.905,26.522
27.667,26.476
27.736,26.516
27.753,26.465
28.019,26.54
28.132,26.472
27.631,26.538
27.868,26.523
27.739,26.537
27.713,26.535
27.721,26.519
27.571,26.469
27.602,26.545
28.032,26.532
27.962,26.497
27.797,26.505
27.765,26.484
27.744,26.486
27.758,26.463
27.659,26.551
27.857,26.508
27.939,26.493
27.801,26.502
27.81,26.47
27.875,26.479
27.9,26.534
27.99,26.514
27.936,26.51
27.753,26.535
28.036,26.488
27.785,26.527
28.023,26.476
27.778,26.496
27.992,26.539
27.931,26.482
27.624,26.476
27.796,26.475
27.879,26.544
27.951,26.537
27.798,26.442
27.732,26.473
27.998,26.526
27.909,26.524
27.679,26.482
27.828,26.496
27.74,26.537
27.853,26.488
27.88,26.493
28.046,26.546
27.905,26.505
27.724,26.549
27.698,26.549
27.762,26.519
27.848,26.462
27.841,26.534
27.95,26.544
27.558,26.559
27.831,26.488
27.73,26.546
27.768,26.55
27.956,26.539
27.926,26.554
28.208,26.497
27.626,26.543
27.669,26.576
28.188,26.552
27.883,26.556
27.71,26.506
27.815,26.472
27.881,26.467
28.051,26.479
27.77,26.539
27.729,26.546
27.894,26.544
27.767,26.571
27.749,26.551
27.886,26.493
27.976,26.517
27.658,26.484
27.735,26.559
28.001,26.553
27.645,26.597
27.963,26.591
27.907,26.544
27.732,26.574
28.032,26.546
27.882,26.553
27.899,26.496
27.867,26.48
27.711,26.51
27.844,26.526
27.813,26.573
27.802,26.512
27.912,26.554
27.851,26.482
27.905,26.535
27.97,26.561
27.923,26.5
27.995,26.523
27.915,26.573
28.025,26.553
27.753,26.498
27.745,26.562
27.677,26.501
27.771,26.508
28.184,26.6
27.886,26.523
27.636,26.534
27.958,26.528
27.748,26.508
27.988,26.489
27.715,26.545
28.053,26.565
28.064,26.581
27.927,26.535
28.032,26.616
27.805,26.607
27.945,26.434
27.82,26.508
28.038,26.538
28.325,26.577
27.868,26.514
27.743,26.586
27.915,26.602
28.258,26.588
27.861,26.544
27.756,26.58
27.937,26.593
27.723,26.563
27.706,26.597
27.718,26.529
27.774,26.544
27.844,26.599
27.877,26.571
27.881,26.583
28.089,26.599
27.945,26.583
27.943,26.534
27.927,26.578
27.969,26.557
27.944,26.534
27.848,26.565
27.944,26.592
27.939,26.604
28.008,26.565
27.789,26.528
28.39,26.57
27.796,26.54
27.746,26.54
28.459,26.611
27.767,26.613
27.957,26.594
27.936,26.559
27.818,26.586
27.699,26.62
27.691,26.523
27.839,26.563
27.735,26.599
27.955,26.541
27.591,26.564
27.882,26.601
28.229,26.612
27.93,26.573
27.988,26.539
27.64,26.629
27.737,26.586
27.917,26.592
27.829,26.542
27.842,26.597
27.942,26.597
27.774,26.591
28.029,26.596
28.123,26.616
27.998,26.611
27.464,26.643
27.82,26.596
27.685,26.601
27.915,26.597
28.053,26.609
28.092,26.595
27.91,26.608
27.807,26.562
27.972,26.625
27.496,26.653
27.858,26.613
27.829,26.623
27.772,26.622
27.61,26.61
27.852,26.617
28.095,26.534
28.022,26.547
27.965,26.582
28.241,26.559
28.116,26.607
27.67,26.537
27.793,26.612
27.815,26.626
27.805,26.581
27.924,26.591
28.207,26.621
27.758,26.572
27.997,26.604
28.246,26.602
27.824,26.615
27.935,26.621
27.715,26.586
28.05,26.624
27.943,26.537
27.827,26.609
28.311,26.624
27.832,26.625
28.215,26.618
27.922,26.624
27.847,26.572
28.041,26.551
28.119,26.527
27.966,26.626
27.838,26.615
27.836,26.57
27.892,26.64
27.961,26.614
27.977,26.624
28.089,26.599
27.9,26.604
28.201,26.622
27.869,26.634
27.681,26.629
27.86,26.653
27.899,26.587
27.928,26.571
28.099,26.57
28.164,26.651
28.015,26.633
27.768,26.634
28.069,26.555
28.008,26.603
27.696,26.638
27.877,26.639
27.952,26.667
28.101,26.647
28.006,26.593
27.714,26.587
27.773,26.593
28.19,26.595
27.962,26.585
27.783,26.673
28.024,26.603
27.9,26.637
27.824,26.563
27.924,26.583
28.094,26.639
27.87,26.625
27.851,26.637
28.363,26.663
27.762,26.563
27.967,26.588
27.972,26.578
28.028,26.57
28.02,26.616
27.885,26.549
27.575,26.586
27.884,26.589
28.242,26.615
27.826,26.58
28.353,26.666
28.002,26.6
27.737,26.608
28.083,26.567
27.952,26.667
28.126,26.661
27.93,26.647
27.775,26.642
28.124,26.663
28.011,26.62
28.138,26.641
27.969,26.648
27.721,26.66
28.065,26.595
28.022,26.594
27.852,26.662
28.107,26.579
27.863,26.671
27.89,26.65
27.576,26.622
28.141,26.684
28.261,26.62
27.985,26.647
28.336,26.647
27.938,26.692
27.649,26.696
27.986,26.578
27.962,26.626
27.903,26.627
28.064,26.63
27.638,26.605
28.007,26.628
27.94,26.652
27.895,26.642
28.223,26.676
27.611,26.666
28.003,26.675
28.04,26.656
27.857,26.671
28.05,26.583
27.824,26.668
27.922,26.582
27.629,26.668
27.845,26.618
27.757,26.593
27.961,26.57
27.679,26.598
28.017,26.667
28.32,26.695
27.782,26.702
28.223,26.623
28.111,26.56
28.104,26.67
27.846,26.649
28.03,26.611
27.855,26.67
28.068,26.596
28.031,26.641
28.081,26.66
27.948,26.599
27.966,26.622
28.169,26.663
28.044,26.599
28.252,26.63
28.088,26.613
27.89,26.623
27.81,26.635
27.91,26.606
27.94,26.602
27.961,26.652
28.101,26.627
27.605,26.62
27.896,26.595
28.04,26.625
28.103,26.644
27.823,26.647
27.947,26.678
27.792,26.619
27.868,26.682
27.638,26.68
27.872,26.605
28.189,26.701
28.212,26.62
27.838,26.621
28.095,26.659
27.897,26.665
27.834,26.704
27.814,26.674
28.093,26.62
28.066,26.693
27.946,26.686
27.768,26.702
27.998,26.688
28.201,26.621
28.393,26.687
28.302,26.636
28.129,26.679
27.903,26.655
28.137,26.646
27.853,26.67
27.892,26.612
27.895,26.627
28.034,26.672
27.729,26.667
27.76,26.688
28.169,26.673
27.848,26.643
28.146,26.634
27.888,26.673
27.988,26.717
28.214,26.711
28.219,26.678
28.072,26.672
27.77,26.684
27.797,26.668
27.994,26.703
27.726,26.653
28.337,26.673
27.861,26.619
27.955,26.611
28.012,26.681
28.343,26.711
28.056,26.66
28.419,26.638
28.276,26.673
27.888,26.697
27.973,26.698
28.032,26.692
27.684,26.641
28.154,26.675
28.227,26.697
28.149,26.671
27.824,26.669
27.62,26.741
28.324,26.633
27.85,26.716
27.79,26.722
28.195,26.692
28.419,26.684
28.188,26.678
27.919,26.643
27.985,26.686
28.145,26.708
28.018,26.667
27.759,26.721
27.988,26.637
27.811,26.685
28.146,26.681
27.857,26.64
27.563,26.698
28.004,26.647
28.237,26.654
28.349,26.703
28.161,26.698
27.858,26.731
27.979,26.744
28.43,26.664
27.97,26.64
28.109,26.673
28.137,26.646
28.04,26.697
27.877,26.698
27.942,26.707
27.955,26.633
27.686,26.736
27.947,26.689
27.862,26.733
27.943,26.625
27.873,26.651
28.024,26.666
27.888,26.724
27.831,26.662
28.318,26.725
27.993,26.72
27.733,26.732
28.411,26.679
27.875,26.69
28.001,26.655
28.096,26.709
28.071,26.705
27.948,26.66
28.187,26.683
27.851,26.734
28.024,26.709
27.916,26.681
28.03,26.728
27.931,26.724
27.858,26.683
28.227,26.695
27.967,26.682
28.054,26.658
28.328,26.779
28.365,26.73
27.725,26.728
27.922,26.683
28.108,26.718
27.891,26.707
28.199,26.68
27.941,26.721
27.87,26.662
28.129,26.705
27.855,26.746
27.937,26.676
27.942,26.691
27.96,26.692
28.268,26.653
27.962,26.757
27.971,26.731
27.981,26.704
28.258,26.714
27.997,26.705
28.26,26.768
28.278,26.682
27.759,26.739
28.148,26.655
27.845,26.783
28.031,26.726
28.002,26.669
27.993,26.675
28.259,26.679
27.988,26.681
28.007,26.755
27.982,26.742
27.799,26.736
27.826,26.759
28.403,26.699
28.034,26.722
28.179,26.718
28.051,26.77
28.153,26.709
27.686,26.76
27.956,26.731
28.001,26.75
28.003,26.775
28.387,26.749
28.211,26.747
28.147,26.779
28.132,26.753
28.082,26.749
27.949,26.745
28.047,26.694
28.26,26.761
27.992,26.695
28.112,26.67
28.343,26.744
27.967,26.683
28.214,26.742
27.602,26.771
28.147,26.698
27.739,26.738
28.045,26.736
28.374,26.761
28.003,26.711
27.967,26.764
28.414,26.759
27.791,26.774
28.103,26.688
28.01,26.748
28.082,26.683
27.958,26.689
27.813,26.763
28.008,26.697
28.238,26.734
27.882,26.756
27.929,26.739
28.027,26.748
27.855,26.691
27.975,26.778
27.771,26.716
27.953,26.745
27.907,26.779
28.088,26.773
28.146,26.77
28.052,26.716
27.982,26.75
28.256,26.692
28.105,26.765
28.003,26.689
27.937,26.759
27.657,26.819
28.008,26.767
27.855,26.712
27.969,26.759
27.961,26.768
27.998,26.715
28.441,26.742
27.678,26.751
27.809,26.787
28.175,26.807
27.977,26.702
28.089,26.739
27.91,26.784
28.115,26.716
27.88,26.75
27.983,26.775
27.982,26.791
28.133,26.704
28.096,26.77
27.937,26.751
28.072,26.748
27.934,26.746
27.99,26.725
27.916,26.778
27.844,26.734
27.901,26.766
27.952,26.745
27.978,26.786
28.348,26.802
28.034,26.704
28.169,26.809
27.718,26.77
28.318,26.784
27.981,26.749
28.148,26.781
28.124,26.757
28.308,26.819
27.88,26.718
27.978,26.828
28.147,26.744
28.367,26.801
27.921,26.768
28.28,26.711
28.083,26.795
27.908,26.789
27.881,26.819
28.073,26.78
28.109,26.771
27.825,26.752
28.247,26.777
28.006,26.815
28.135,26.806
28.429,26.798
27.904,26.805
27.824,26.769
28.123,26.809
28.074,26.793
28.282,26.754
28.157,26.769
27.836,26.784
27.718,26.857
28.055,26.749
27.873,26.729
28.194,26.771
27.761,26.779
28.253,26.759
27.833,26.803
28.02,26.711
28.134,26.736
27.972,26.794
28.029,26.726
27.925,26.817
27.841,26.812
27.766,26.842
27.946,26.81
28.094,26.804
28.201,26.837
28.173,26.759
28.144,26.811
28.305,26.737
28.0,26.75
27.854,26.864
28.126,26.732
27.937,26.809
27.951,26.834
28.112,26.822
27.942,26.812
27.891,26.758
27.823,26.846
28.474,26.811
27.884,26.84
28.047,26.757
28.408,26.828
27.988,26.804
28.18,26.813
28.109,26.767
27.984,26.808
27.856,26.805
28.001,26.743
27.809,26.778
28.134,26.751
28.093,26.816
27.958,26.834
28.04,26.803
27.969,26.804
28.129,26.754
27.98,26.887
27.851,26.804
28.035,26.786
28.119,26.807
28.053,26.809
28.136,26.792
27.906,26.787
27.899,26.878
27.912,26.773
27.404,26.99
27.835,26.92
28.172,26.744
28.081,26.832
28.156,26.778
28.106,26.781
28.243,26.833
28.132,26.826
28.312,26.805
28.318,26.834
27.993,26.83
28.196,26.884
27.84,26.81
28.177,26.803
28.284,26.809
27.904,26.862
27.807,26.889
28.295,26.796
28.105,26.825
28.272,26.769
28.221,26.818
27.682,26.881
27.828,26.83
28.368,26.779
28.286,26.784
28.189,26.786
28.012,26.823
28.125,26.786
28.081,26.848
28.093,26.91
27.888,26.834
27.983,26.793
28.292,26.875
28.159,26.818
27.888,26.808
27.999,26.807
28.09,26.78
28.285,26.852
28.048,26.871
28.074,26.798
27.908,26.81
27.759,26.875
27.979,26.862
27.928,26.848
28.401,26.813
27.847,26.917
27.998,26.772
28.234,26.796
28.264,26.769
27.922,26.869
28.253,26.852
28.344,26.837
28.069,26.796
28.01,26.823
28.302,26.816
27.83,26.904
27.867,26.878
28.393,26.871
27.962,26.861
28.255,26.787
27.921,26.818
28.345,26.869
28.078,26.845
28.362,26.876
27.875,26.804
28.365,26.875
28.236,26.889
28.351,26.893
28.137,26.88
28.216,26.893
27.961,26.806
28.167,26.801
28.327,26.831
28.049,26.847
28.072,26.805
28.216,26.815
27.958,26.87
28.325,26.84
28.038,26.864
28.249,26.829
28.062,26.892
28.396,26.848
27.777,26.888
27.981,26.82
28.093,26.862
27.974,26.869
28.322,26.847
28.163,26.857
27.945,26.789
28.353,26.853
28.07,26.838
28.4,26.831
27.838,26.897
28.188,26.8
28.145,26.783
28.204,26.846
28.006,26.877
28.145,26.825
28.386,26.869
27.919,26.815
28.146,26.872
28.198,26.815
27.844,26.902
28.055,26.798
28.2,26.826
27.952,26.871
27.754,26.988
28.088,26.828
27.997,26.828
27.828,26.964
28.051,26.894
27.953,26.88
28.422,26.795
27.819,26.86
27.963,26.881
28.26,26.882
27.945,26.87
28.348,26.859
28.193,26.876
28.376,26.817
27.878,26.859
28.173,26.807
28.174,26.877
27.943,26.822
28.008,26.809
28.059,26.818
27.877,26.916
28.067,26.833
27.814,26.923
28.344,26.792
28.23,26.84
27.888,26.885
28.116,26.855
27.948,26.855
28.008,26.835
28.273,26.872
27.885,26.877
27.977,26.904
28.093,26.889
28.306,26.893
27.955,26.848
27.889,26.923
27.911,26.889
28.439,26.894
28.277,26.889
28.413,26.899
28.134,26.872
28.024,26.897
28.022,26.945
27.948,26.819
28.235,26.836
28.277,26.878
28.298,26.827
27.841,26.871
28.276,26.885
28.025,26.829
28.119,26.878
28.017,26.9
28.239,26.914
28.098,26.928
27.994,26.951
27.952,26.825
28.248,26.818
28.257,26.896
27.962,26.912
28.223,26.866
28.01,26.823
28.166,26.913
27.977,26.891
28.127,26.847
28.025,26.861
27.489,27.096
27.989,26.929
28.172,26.836
28.225,26.88
28.13,26.883
28.101,26.854
28.086,26.881
28.439,26.917
28.026,26.905
27.93,26.869
28.273,26.856
28.174,26.871
28.035,26.855
28.306,26.869
28.457,26.821
27.968,26.885
28.373,26.85
28.352,26.898
28.02,26.986
28.367,26.828
28.046,26.816
28.445,26.825
28.026,26.914
28.121,26.861
28.008,26.904
28.109,26.838
27.936,26.851
27.998,26.939
28.404,26.892
28.232,26.877
28.012,26.926
28.229,26.916
27.945,26.926
28.132,26.851
28.204,26.918
28.296,26.898
28.159,26.912
27.998,26.887
27.754,26.975
28.393,26.91
28.265,26.914
28.262,26.926
27.94,26.877
28.196,26.917
28.169,26.958
28.002,26.93
28.008,26.869
28.28,26.882
28.419,26.866
27.826,26.929
28.199,26.897
28.113,26.859
28.105,26.984
28.017,26.936
28.039,26.966
28.311,26.867
28.314,26.851
28.296,26.924
28.173,26.91
28.38,26.962
28.005,26.918
27.85,26.948
27.867,26.932
28.167,26.856
28.072,27.009
28.352,26.922
27.885,27.035
28.429,26.87
28.183,26.956
28.245,26.935
28.269,26.849
27.824,26.938
28.115,26.936
28.217,26.936
27.976,26.939
28.161,26.895
28.21,26.92
28.127,26.977
27.984,26.878
28.095,26.931
28.326,26.929
28.213,26.95
28.051,26.924
28.083,26.9
28.266,26.925
28.284,26.944
28.174,26.951
27.862,26.928
28.027,26.956
27.929,26.929
28.195,26.931
28.377,26.9
28.156,27.026
28.254,26.934
28.173,26.942
28.306,26.921
27.982,26.922
28.083,26.952
27.901,27.015
28.159,26.927
28.138,26.933
28.238,26.883
28.258,26.991
28.077,26.925
27.854,26.948
28.41,26.942
28.174,26.885
28.358,26.907
28.413,26.975
28.344,26.942
28.291,26.96
28.281,26.918
28.451,26.95
28.311,26.952
28.3,26.938
28.273,26.987
28.253,26.879
28.451,26.925
28.064,26.89
28.423,27.006
28.193,26.892
28.252,26.899
27.99,26.884
28.205,26.935
28.425,26.9
28.404,26.96
28.382,26.944
28.094,27.001
28.175,26.957
28.044,26.951
28.125,26.976
28.178,26.951
28.16,26.952
28.299,26.936
28.231,26.876
28.476,26.919
28.132,26.889
28.33,26.944
27.755,26.992
28.027,26.956
28.048,26.933
27.982,27.01
27.923,27.112
28.233,26.955
28.316,26.95
27.975,27.009
27.842,27.002
28.111,26.948
28.191,26.958
28.356,26.979
27.965,26.932
28.053,26.964
27.912,27.005
27.931,26.97
28.208,26.988
28.067,26.942
28.309,26.927
27.665,27.027
28.181,27.002
28.263,26.974
28.063,26.917
28.008,27.057
28.136,27.005
28.321,26.913
28.252,26.912
27.973,26.969
27.314,27.57
28.052,26.951
28.246,27.046
28.447,26.973
28.207,26.965
28.347,26.954
28.082,26.992
27.846,27.084
27.886,27.062
28.225,26.965
28.352,27.006
28.324,26.956
28.019,26.932
28.055,27.015
28.251,27.052
28.229,26.992
28.234,27.006
28.192,26.96
28.082,27.055
27.956,27.078
28.265,27.012
28.173,27.002
28.387,26.967
28.176,27.003
28.009,26.939
28.421,27.013
28.382,27.007
28.05,27.003
28.147,27.023
28.459,27.017
28.097,26.997
28.203,26.897
28.283,27.003
27.512,27.19
28.395,26.935
28.229,26.981
28.136,27.039
28.142,26.976
28.482,26.936
27.957,27.031
28.288,26.976
28.276,26.944
27.962,27.008
28.437,27.008
28.087,26.974
28.169,27.008
28.411,26.924
28.051,26.942
27.347,27.679
28.035,27.101
28.414,26.974
28.102,27.02
28.404,26.941
28.108,27.03
28.136,27.001
28.243,26.985
28.457,27.012
27.981,27.068
28.245,26.995
28.309,27.028
28.225,27.014
28.235,27.013
28.021,27.094
27.923,27.022
28.256,26.981
27.891,27.058
28.387,27.0
28.155,26.976
28.053,27.051
27.936,26.988
28.38,26.951
28.203,27.018
28.354,26.96
28.341,26.981
28.114,27.019
28.352,27.026
27.823,27.025
28.295,27.087
28.327,27.013
28.355,26.974
27.976,27.08
28.42,27.022
28.34,27.021
28.113,27.023
28.171,26.972
28.173,26.983
28.083,27.053
28.247,27.014
28.211,27.053
28.356,26.987
28.021,27.008
28.242,27.025
28.227,26.971
28.068,27.119
28.136,26.972
28.048,27.056
27.904,27.091
28.104,27.043
28.437,27.072
28.358,27.068
28.212,27.089
28.233,27.076
28.378,27.031
28.301,26.966
28.327,27.014
28.357,27.063
28.483,27.038
28.194,27.038
28.056,27.071
28.069,27.074
28.01,27.045
28.22,26.974
28.115,27.0
27.874,27.095
28.431,27.048
28.319,26.979
28.04,27.018
28.236,26.98
28.471,27.014
28.372,26.974
27.982,27.082
28.306,27.052
28.261,27.047
28.34,27.061
28.314,27.048
28.336,27.023
28.271,26.972
28.463,27.003
28.343,27.056
28.198,27.018
28.403,27.042
28.464,26.984
28.005,27.178
28.49,27.027
28.407,27.129
28.172,26.989
28.261,26.99
28.08,27.018
28.026,27.096
28.091,27.035
28.161,27.007
28.382,27.043
28.342,27.027
28.127,26.988
28.333,27.008
28.182,27.064
28.267,26.987
28.264,27.064
27.962,27.066
28.248,27.071
28.072,27.072
28.231,27.076
28.217,26.993
28.257,26.989
28.172,27.065
27.644,27.254
28.424,27.03
28.133,27.033
28.355,26.995
28.489,26.997
28.001,27.113
28.303,26.986
28.36,27.06
27.89,27.122
28.383,27.044
28.065,27.116
28.117,27.104
28.291,27.109
28.251,27.139
28.342,27.018
28.399,27.039
28.057,27.054
28.397,27.077
28.185,27.017
28.199,27.066
28.488,27.088
27.862,27.123
28.103,27.147
28.012,27.097
28.092,27.121
28.259,27.073
28.103,27.115
28.361,27.004
28.006,27.063
28.345,27.107
27.981,27.075
28.272,26.997
28.169,27.086
28.257,27.113
28.308,27.073
28.442,27.056
28.204,27.048
28.286,27.042
28.32,27.037
28.149,27.034
28.506,27.055
28.267,27.06
28.317,27.088
28.106,27.126
28.304,27.044
28.261,27.072
28.132,27.092
28.25,27.031
28.282,27.047
27.887,27.182
27.934,27.102
28.314,27.118
28.469,27.091
28.103,27.107
28.378,27.003
28.454,27.109
28.181,27.082
28.272,27.055
27.971,27.229
28.175,27.048
28.372,27.09
28.197,27.029
28.457,27.031
28.363,27.049
28.391,27.044
28.326,27.061
28.133,27.11
28.395,27.119
28.24,27.119
28.293,27.038
28.385,27.086
28.315,27.077
28.425,27.02
28.31,27.029
28.327,27.147
28.329,27.107
28.333,27.096
28.319,27.103
28.477,27.196
28.365,27.062
28.433,27.064
28.391,27.14
28.133,27.133
28.307,27.019
28.149,27.181
28.436,27.126
28.307,27.079
28.384,27.058
28.23,27.18
28.064,27.051
28.455,27.023
27.82,27.199
28.404,27.021
28.126,27.157
28.212,27.124
28.333,27.124
28.039,27.097
28.261,27.104
28.0,27.109
28.271,27.129
28.286,27.121
28.411,27.057
28.317,27.108
28.323,27.121
28.472,27.118
28.25,27.13
28.074,27.073
28.251,27.126
28.141,27.114
28.308,27.143
27.964,27.135
28.158,27.126
28.436,27.112
28.143,27.13
28.472,27.124
28.389,27.105
28.279,27.103
28.239,27.096
28.451,27.071
28.255,27.152
28.189,27.073
28.302,27.048
28.349,27.054
28.343,27.07
28.187,27.096
28.341,27.073
28.395,27.146
28.205,27.15
28.387,27.103
28.448,27.061
28.342,27.202
28.147,27.155
28.055,27.165
28.354,27.174
27.834,27.235
28.064,27.182
28.203,27.185
28.156,27.126
28.214,27.16
28.188,27.069
28.115,27.162
28.35,27.106
28.195,27.184
28.44,27.133
28.414,27.091
28.346,27.067
28.351,27.148
28.204,27.163
28.297,27.163
28.472,27.083
28.322,27.162
28.379,27.119
28.354,27.127
28.136,27.093
28.275,27.231
28.379,27.08
27.75,27.429
28.107,27.203
28.296,27.178
28.39,27.13
28.189,27.138
28.374,27.108
28.434,27.09
28.132,27.169
28.184,27.091
28.261,27.183
28.235,27.171
28.334,27.167
28.368,27.161
28.207,27.107
27.977,27.262
28.211,27.2
28.436,27.175
28.22,27.178
28.512,27.222
28.228,27.184
28.442,27.178
28.405,27.159
28.295,27.139
28.272,27.168
28.211,27.161
28.36,27.132
28.402,27.194
28.49,27.111
28.228,27.135
28.335,27.105
28.096,27.148
28.428,27.237
28.213,27.137
28.387,27.217
28.347,27.094
28.169,27.227
28.318,27.137
28.297,27.108
28.334,27.178
28.304,27.14
28.283,27.131
28.072,27.18
28.046,27.288
28.17,27.131
28.311,27.115
28.436,27.136
28.343,27.187
28.224,27.147
28.222,27.175
28.532,27.102
28.154,27.202
28.259,27.192
28.276,27.211
28.462,27.153
28.364,27.249
28.116,27.154
28.387,27.168
28.136,27.212
28.306,27.157
28.456,27.171
28.222,27.231
28.469,27.136
28.287,27.211
28.13,27.297
28.36,27.192
28.271,27.195
28.452,27.189
28.412,27.201
28.393,27.151
28.392,27.16
28.488,27.172
28.158,27.194
28.373,27.207
28.123,27.194
28.216,27.223
28.326,27.243
28.232,27.218
28.14,27.223
28.276,27.156
28.132,27.22
28.336,27.193
28.431,27.288
28.19,27.187
28.552,27.149
28.431,27.213
28.212,27.216
28.357,27.27
28.46,27.248
28.463,27.139
28.184,27.212
28.478,27.173
28.262,27.228
28.252,27.2
28.205,27.191
28.346,27.258
28.02,27.247
28.053,27.203
28.083,27.289
28.252,27.202
28.105,27.21
28.408,27.257
28.403,27.189
28.303,27.149
28.376,27.205
28.491,27.152
28.08,27.184
28.143,27.263
28.3,27.239
28.311,27.145
28.234,27.218
28.431,27.3
28.347,27.198
28.366,27.174
28.097,27.227
28.383,27.238
28.038,27.31
28.354,27.22
28.272,27.165
28.355,27.168
28.303,27.175
28.295,27.224
28.062,27.202
28.317,27.239
28.486,27.223
28.458,27.279
28.015,27.24
28.327,27.233
27.85,27.396
28.094,27.276
28.522,27.203
28.448,27.204
28.327,27.253
28.52,27.215
28.455,27.242
28.275,27.235
28.069,27.239
28.38,27.22
28.318,27.36
28.364,27.267
28.406,27.159
28.46,27.177
28.215,27.286
28.072,27.303
28.261,27.301
28.298,27.206
28.227,27.385
28.326,27.264
28.37,27.177
28.544,27.217
28.53,27.19
28.395,27.175
28.489,27.23
28.495,27.198
28.078,27.246
28.354,27.248
28.305,27.221
28.434,27.29
28.263,27.184
28.342,27.249
28.156,27.276
28.315,27.193
28.486,27.168
28.102,27.323
28.292,27.244
28.392,27.26
28.411,27.266
28.209,27.274
28.139,27.382
28.272,27.238
28.179,27.289
28.423,27.292
28.203,27.228
28.264,27.309
28.237,27.386
28.483,27.266
28.366,27.322
28.491,27.27
28.413,27.243
28.406,27.265
28.387,27.217
28.406,27.276
28.335,27.312
28.504,27.241
28.205,27.326
28.368,27.249
28.255,27.216
28.386,27.253
28.267,27.28
28.217,27.328
28.313,27.208
28.212,27.278
28.438,27.252
28.283,27.326
28.372,27.363
28.347,27.304
28.182,27.295
28.408,27.278
28.359,27.305
28.26,27.226
28.284,27.247
28.273,27.243
28.41,27.254
28.286,27.261
28.472,27.26
28.427,27.28
28.467,27.216
28.132,27.266
28.406,27.203
28.006,27.479
28.245,27.245
27.913,27.399
28.537,27.219
28.295,27.264
