F090W_vega,F150W_vega
26.812,26.048
27.621,25.978
27.46,25.983
27.319,26.006
27.181,25.965
27.209,25.969
27.13,25.983
27.285,25.972
26.865,26.031
27.029,25.989
27.131,25.983
27.304,25.964
27.334,25.981
27.399,25.965
27.337,25.97
27.172,25.985
27.118,25.998
27.026,25.994
27.186,25.984
26.768,26.071
27.093,25.996
27.239,25.977
27.031,25.978
26.662,26.095
27.139,25.957
27.168,25.963
27.019,25.983
26.893,26.017
27.16,25.973
27.289,25.958
27.15,25.989
27.316,25.975
27.189,25.983
27.115,25.983
27.444,25.974
27.143,25.985
27.185,25.974
27.03,26.013
27.137,25.995
27.029,26.0
27.164,25.996
26.885,25.995
26.959,25.978
27.148,25.999
26.641,26.105
27.417,25.972
26.914,26.008
27.062,25.991
27.171,25.976
27.185,25.973
27.153,26.015
27.154,26.02
26.866,26.034
27.535,25.987
26.982,26.007
26.847,26.027
26.908,26.029
27.382,25.96
26.293,26.615
27.212,25.978
27.182,25.985
26.979,25.992
26.644,26.128
27.253,25.977
27.288,25.986
26.952,26.019
27.049,26.018
27.185,25.996
27.194,25.995
27.27,25.999
27.076,26.021
27.411,26.012
27.298,25.984
27.077,26.001
27.44,26.004
27.305,25.986
27.296,25.981
27.313,26.002
26.835,26.047
27.152,25.981
27.352,25.983
27.17,25.974
26.951,26.011
27.276,26.009
27.243,26.026
27.052,26.009
27.184,25.977
26.996,26.001
27.022,26.02
27.194,25.98
26.904,26.022
27.256,25.995
27.246,25.991
26.859,26.021
27.195,25.992
27.176,25.977
27.372,25.995
27.132,25.974
26.794,26.055
27.41,25.992
26.958,26.067
27.059,26.013
27.064,26.014
27.23,25.989
26.922,26.025
27.111,25.992
27.249,26.003
27.036,26.018
27.268,25.982
27.579,25.99
26.723,26.155
27.113,25.998
27.265,25.997
27.39,25.986
27.306,25.983
27.207,25.999
27.346,25.985
27.202,26.002
27.047,25.988
27.307,25.982
26.327,26.475
27.261,25.992
27.175,25.981
26.989,26.016
27.397,25.994
27.095,26.022
27.071,26.054
27.252,25.989
27.065,26.027
27.119,26.036
27.286,26.004
26.907,26.04
27.042,26.019
27.457,26.024
27.21,26.008
27.216,26.009
26.831,26.073
27.171,26.004
27.03,26.024
27.167,26.013
26.945,26.038
27.291,26.025
27.32,26.004
27.092,26.013
27.196,26.016
26.389,26.397
27.332,25.995
27.075,26.025
27.479,25.994
26.928,26.023
27.553,25.992
27.108,26.009
27.381,26.015
26.986,26.048
27.261,25.982
27.139,26.002
27.25,25.997
27.105,26.051
27.422,26.004
26.517,26.226
27.306,26.019
27.395,26.011
27.046,26.04
27.579,25.983
27.548,26.011
27.19,26.202
27.101,26.009
26.973,26.052
27.55,25.985
27.338,25.999
26.369,26.466
27.087,26.034
27.32,26.012
27.198,25.998
27.033,26.022
27.293,26.005
27.15,26.035
27.474,26.01
27.219,26.012
27.134,26.012
27.483,25.994
27.285,25.993
27.03,26.034
26.999,26.033
27.192,26.01
27.195,26.032
27.197,26.017
27.646,26.039
27.265,25.999
27.284,26.009
27.491,25.995
27.454,26.019
27.213,26.041
27.011,26.048
26.775,26.107
27.673,26.021
27.131,25.996
27.118,26.024
27.258,26.027
27.108,26.008
27.074,26.053
27.322,25.985
27.541,26.001
27.166,26.048
27.439,26.002
27.436,26.0
27.525,26.003
27.29,26.005
27.151,26.013
27.405,26.012
27.345,26.031
26.97,26.079
26.732,26.106
27.09,26.029
27.017,26.055
27.131,26.023
27.249,26.033
27.12,26.028
27.434,26.011
27.129,26.027
27.276,26.004
27.45,26.023
26.984,26.046
26.71,26.145
27.153,26.031
27.023,26.017
27.076,26.032
27.391,26.024
27.121,26.03
27.255,26.026
27.236,26.024
27.303,26.018
27.025,26.06
26.906,26.054
27.185,26.039
27.273,26.032
26.805,26.073
27.162,26.011
27.359,26.012
27.264,26.02
27.298,26.04
27.158,26.022
27.449,26.009
27.281,26.0
26.919,26.051
27.225,26.029
27.47,26.007
27.372,26.046
27.589,26.044
27.045,26.052
27.341,26.041
27.134,26.026
27.05,26.041
27.091,26.039
27.028,26.047
27.086,26.056
27.075,26.045
27.017,26.061
26.711,26.15
27.283,26.021
27.323,26.011
27.097,26.029
26.981,26.076
27.242,26.055
27.315,26.027
27.139,26.007
27.215,26.023
27.318,26.039
27.289,26.057
27.328,26.002
27.048,26.039
27.75,26.038
27.047,26.07
27.349,26.017
27.44,26.004
27.271,26.024
27.176,26.052
27.349,26.008
27.196,26.027
26.986,26.035
27.411,26.044
27.257,26.017
27.035,26.051
27.415,26.022
27.453,26.038
27.463,26.005
27.077,26.041
27.185,26.023
27.476,26.014
27.212,26.033
27.328,26.039
27.327,26.013
27.235,26.028
27.389,26.019
26.98,26.078
27.255,26.041
27.522,26.038
27.384,26.03
27.081,26.042
27.319,26.024
27.182,26.047
27.229,26.037
27.196,26.023
27.311,26.045
26.962,26.086
26.81,26.114
27.283,26.03
27.353,26.04
27.547,26.041
26.36,26.566
27.029,26.056
27.188,26.068
27.49,26.046
27.264,26.024
27.265,26.036
27.261,26.024
26.974,26.063
27.213,26.021
27.222,26.051
27.359,26.047
27.062,26.067
27.463,26.038
27.295,26.018
27.252,26.036
27.222,26.042
27.488,26.033
27.248,26.026
27.437,26.054
27.223,26.041
27.582,26.03
27.178,26.064
27.859,26.081
27.267,26.039
27.305,26.028
27.594,26.01
27.548,26.044
26.795,26.158
27.36,26.018
27.321,26.016
27.274,26.033
27.433,26.02
27.191,26.044
27.462,26.028
27.495,26.012
27.001,26.086
27.141,26.043
27.272,26.03
27.077,26.056
27.327,26.04
26.915,26.076
27.255,26.045
27.111,26.038
27.435,26.039
27.211,26.071
27.651,26.015
26.957,26.067
27.101,26.056
27.475,26.044
27.237,26.029
27.043,26.059
27.344,26.028
27.491,26.063
27.125,26.062
27.203,26.039
27.244,26.042
27.344,26.049
27.186,26.091
26.498,26.324
27.28,26.061
27.704,26.068
27.434,26.068
27.189,26.074
27.172,26.059
27.355,26.05
27.156,26.045
27.089,26.055
27.404,26.065
26.686,26.188
27.221,26.06
27.373,26.024
27.293,26.054
27.256,26.055
27.402,26.037
27.214,26.029
26.949,26.072
27.291,26.021
27.122,26.048
27.322,26.039
27.475,26.03
27.298,26.056
27.223,26.047
27.324,26.055
27.204,26.049
27.248,26.04
27.3,26.034
27.059,26.065
27.348,26.072
27.339,26.037
27.44,26.058
27.453,26.051
27.481,26.042
27.059,26.093
27.327,26.051
27.283,26.055
27.327,26.052
27.545,26.056
27.26,26.068
27.043,26.079
27.708,26.027
27.353,26.056
26.906,26.101
27.546,26.064
27.286,26.048
27.342,26.025
27.379,26.061
27.225,26.057
27.487,26.037
27.197,26.071
27.41,26.054
27.179,26.052
27.2,26.059
27.44,26.07
27.081,26.072
27.436,26.054
26.785,26.17
27.062,26.046
27.06,26.041
27.434,26.057
27.421,26.054
27.131,26.067
27.29,26.049
27.233,26.072
27.366,26.1
27.391,26.078
27.137,26.082
27.087,26.068
27.36,26.074
27.108,26.071
26.812,26.132
27.406,26.07
27.09,26.086
26.848,26.164
26.743,26.156
27.117,26.08
27.56,26.084
27.194,26.058
27.325,26.033
27.55,26.06
26.979,26.089
27.493,26.044
27.375,26.03
27.233,26.053
27.517,26.068
26.88,26.116
26.985,26.103
27.374,26.044
27.449,26.08
27.354,26.054
27.11,26.073
27.202,26.103
27.454,26.082
27.483,26.054
27.448,26.084
27.575,26.054
27.239,26.086
26.909,26.128
27.354,26.069
27.272,26.08
27.309,26.069
26.996,26.095
27.082,26.07
27.166,26.1
27.459,26.095
27.186,26.068
27.125,26.115
27.192,26.062
27.395,26.072
26.939,26.105
27.273,26.08
27.368,26.06
27.456,26.056
27.06,26.074
27.368,26.05
27.397,26.082
27.47,26.069
27.135,26.102
27.232,26.09
27.135,26.086
27.096,26.09
27.057,26.088
27.399,26.05
27.083,26.127
27.388,26.064
27.475,26.062
27.184,26.072
27.002,26.106
27.217,26.085
27.013,26.104
27.544,26.063
27.437,26.064
27.034,26.111
27.182,26.085
27.048,26.107
27.465,26.07
27.455,26.063
27.287,26.091
27.35,26.075
27.425,26.087
27.533,26.059
27.255,26.163
27.357,26.091
27.373,26.094
27.036,26.115
27.253,26.078
27.189,26.078
27.007,26.089
27.151,26.161
26.934,26.134
27.196,26.077
26.454,26.486
27.037,26.117
27.269,26.077
26.898,26.144
27.375,26.066
27.046,26.128
27.128,26.11
27.585,26.097
27.242,26.07
27.08,26.099
27.274,26.072
27.55,26.092
27.162,26.095
27.17,26.093
27.109,26.073
27.33,26.066
27.379,26.074
27.042,26.106
26.98,26.105
27.389,26.095
27.596,26.12
27.468,26.075
27.662,26.084
27.458,26.077
27.365,26.05
27.131,26.084
27.333,26.089
27.288,26.072
27.451,26.069
27.288,26.07
27.169,26.117
26.815,26.162
27.503,26.112
27.071,26.096
27.384,26.068
27.603,26.083
26.857,26.182
27.455,26.083
27.164,26.119
26.934,26.143
26.938,26.142
27.583,26.08
27.573,26.081
27.156,26.102
27.126,26.099
27.237,26.104
26.997,26.106
27.275,26.065
27.216,26.103
27.28,26.089
27.413,26.08
27.142,26.108
27.475,26.069
27.163,26.075
27.062,26.114
27.452,26.099
27.055,26.103
27.197,26.105
26.991,26.126
26.976,26.123
27.431,26.102
27.362,26.069
27.237,26.11
26.826,26.188
27.091,26.1
27.204,26.121
27.461,26.112
26.607,26.359
27.486,26.126
27.126,26.09
27.013,26.135
27.041,26.117
27.064,26.122
27.133,26.097
27.162,26.109
27.122,26.108
26.685,26.266
27.256,26.096
27.406,26.073
27.603,26.077
27.669,26.093
27.098,26.103
27.168,26.115
27.332,26.087
27.373,26.108
27.388,26.094
27.393,26.122
27.237,26.104
27.21,26.092
27.508,26.075
27.214,26.104
27.048,26.123
27.714,26.071
27.297,26.103
27.171,26.13
26.978,26.124
26.917,26.175
27.193,26.109
27.294,26.106
26.894,26.16
27.37,26.117
27.213,26.087
27.208,26.111
26.953,26.133
27.319,26.099
27.423,26.085
27.288,26.079
27.405,26.082
27.215,26.116
27.558,26.083
27.371,26.102
27.339,26.122
27.382,26.065
27.006,26.144
27.318,26.105
27.406,26.075
27.206,26.115
27.284,26.089
27.262,26.102
27.143,26.121
27.385,26.099
26.994,26.138
27.238,26.098
27.269,26.093
27.099,26.094
27.117,26.117
27.333,26.106
27.488,26.088
27.231,26.127
27.344,26.126
27.164,26.13
27.142,26.138
27.233,26.099
27.552,26.109
27.251,26.113
27.072,26.146
26.828,26.184
26.995,26.15
27.203,26.112
27.281,26.1
27.205,26.082
27.175,26.11
27.329,26.1
27.51,26.092
27.198,26.094
26.902,26.164
27.382,26.115
27.46,26.096
27.274,26.11
27.437,26.117
27.176,26.111
27.704,26.115
27.047,26.124
27.07,26.125
27.498,26.108
27.404,26.109
27.596,26.124
27.651,26.114
26.435,26.631
27.603,26.115
27.258,26.083
27.523,26.107
27.143,26.139
27.005,26.136
27.294,26.105
27.088,26.12
27.399,26.109
27.299,26.15
27.17,26.126
27.259,26.088
27.326,26.111
27.087,26.164
27.42,26.115
27.175,26.142
27.157,26.155
27.256,26.117
27.549,26.09
27.172,26.124
27.188,26.135
27.138,26.143
27.259,26.128
27.482,26.147
27.22,26.103
27.767,26.139
27.39,26.106
27.271,26.122
27.314,26.112
27.336,26.115
27.494,26.121
27.188,26.141
27.28,26.101
27.311,26.128
27.211,26.119
26.766,26.252
27.273,26.122
27.427,26.114
27.354,26.103
26.856,26.203
27.02,26.154
27.896,26.126
27.256,26.15
27.505,26.12
27.275,26.138
27.704,26.116
27.167,26.131
27.152,26.14
27.457,26.113
27.304,26.104
27.454,26.121
27.21,26.134
26.544,26.511
27.049,26.194
26.884,26.172
27.634,26.101
27.108,26.145
27.33,26.151
27.48,26.108
27.147,26.154
27.535,26.106
27.152,26.137
27.551,26.141
27.4,26.148
27.476,26.143
27.33,26.14
27.654,26.137
26.882,26.23
27.308,26.124
27.362,26.121
27.212,26.171
27.4,26.124
27.497,26.125
27.252,26.127
27.505,26.142
27.317,26.148
27.142,26.149
27.088,26.15
27.319,26.137
27.141,26.153
27.241,26.14
27.679,26.12
27.257,26.135
27.097,26.154
27.278,26.137
27.057,26.165
27.498,26.123
27.201,26.16
27.5,26.116
27.062,26.159
27.402,26.125
27.163,26.131
27.356,26.148
27.303,26.139
27.085,26.164
27.343,26.131
27.343,26.115
27.036,26.181
27.432,26.14
27.051,26.21
27.234,26.136
27.243,26.137
27.326,26.131
27.611,26.119
27.26,26.162
27.287,26.14
27.302,26.125
27.289,26.118
27.513,26.112
27.394,26.142
27.23,26.144
27.842,26.142
27.149,26.128
27.386,26.109
27.257,26.138
27.465,26.128
27.221,26.138
27.083,26.133
27.315,26.134
27.306,26.135
27.756,26.164
27.315,26.147
27.477,26.148
27.26,26.132
27.097,26.143
27.201,26.19
27.443,26.132
27.122,26.147
27.743,26.136
27.379,26.127
27.144,26.146
27.42,26.14
27.101,26.189
27.256,26.158
27.33,26.137
27.69,26.126
27.394,26.147
27.223,26.182
27.304,26.153
27.321,26.133
27.384,26.119
27.441,26.124
27.294,26.131
27.335,26.113
27.159,26.154
27.439,26.141
27.205,26.143
27.277,26.147
27.236,26.141
27.314,26.14
27.294,26.145
27.238,26.146
27.436,26.126
27.205,26.154
27.159,26.142
26.984,26.177
27.108,26.169
27.358,26.13
26.871,26.257
27.178,26.164
26.861,26.257
27.18,26.171
27.169,26.158
27.595,26.153
27.242,26.157
27.554,26.144
27.264,26.172
27.236,26.195
27.572,26.174
27.402,26.131
26.813,26.28
27.135,26.158
27.356,26.156
27.187,26.153
27.303,26.135
27.073,26.169
27.163,26.179
27.272,26.163
27.192,26.299
27.217,26.159
27.187,26.17
27.553,26.167
26.46,27.172
27.509,26.127
27.22,26.147
27.397,26.141
27.328,26.181
27.012,26.184
27.68,26.124
27.163,26.172
27.108,26.166
26.943,26.207
27.164,26.154
27.18,26.168
27.158,26.179
27.443,26.154
27.325,26.201
27.538,26.134
27.126,26.187
27.113,26.172
27.414,26.178
27.461,26.145
26.984,26.251
27.333,26.186
27.257,26.128
27.437,26.162
27.005,26.197
27.439,26.114
27.275,26.15
27.347,26.157
27.449,26.122
27.058,26.185
27.052,26.182
27.356,26.149
27.408,26.141
27.137,26.18
27.426,26.136
27.307,26.16
27.407,26.136
27.179,26.15
26.765,26.34
27.464,26.179
27.136,26.22
27.436,26.139
27.241,26.17
27.45,26.165
27.302,26.139
27.258,26.189
27.301,26.166
27.343,26.138
27.235,26.231
27.378,26.162
27.644,26.136
26.885,26.232
27.154,26.174
27.473,26.155
27.482,26.232
27.006,26.226
27.228,26.171
27.111,26.186
27.413,26.159
27.566,26.145
27.378,26.16
27.447,26.156
27.102,26.196
27.109,26.207
27.135,26.179
27.661,26.155
27.319,26.154
27.136,26.172
26.981,26.272
27.34,26.133
27.321,26.177
27.155,26.181
27.317,26.186
26.931,26.244
27.542,26.201
27.257,26.218
27.501,26.142
27.019,26.217
27.091,26.213
27.193,26.183
27.315,26.167
27.297,26.156
27.217,26.175
27.2,26.218
27.124,26.192
27.343,26.173
27.462,26.179
27.024,26.204
27.656,26.15
27.445,26.215
27.391,26.177
27.182,26.186
26.945,26.23
27.202,26.172
27.395,26.158
27.046,26.205
27.346,26.192
27.603,26.177
27.26,26.17
26.655,26.516
27.234,26.183
27.147,26.204
27.471,26.178
27.17,26.184
27.553,26.19
27.297,26.214
27.327,26.131
27.458,26.137
26.915,26.264
27.126,26.226
27.241,26.192
27.087,26.23
27.326,26.2
27.717,26.18
27.506,26.157
27.216,26.192
27.364,26.159
27.0,26.261
27.485,26.157
27.424,26.154
27.32,26.141
27.037,26.221
27.436,26.178
27.377,26.186
27.804,26.186
27.339,26.185
27.39,26.179
27.276,26.212
27.555,26.129
27.69,26.216
27.302,26.187
27.399,26.173
27.34,26.192
27.179,26.196
27.12,26.229
27.38,26.181
27.423,26.185
27.428,26.221
27.477,26.191
27.536,26.166
27.416,26.23
26.896,26.257
27.024,26.235
27.379,26.21
27.546,26.176
27.235,26.24
27.21,26.194
27.141,26.204
27.52,26.182
27.191,26.187
27.562,26.155
27.3,26.21
27.575,26.169
27.028,26.29
27.591,26.186
27.333,26.184
27.515,26.147
27.4,26.172
27.314,26.171
27.438,26.186
27.334,26.237
27.496,26.159
27.102,26.216
27.451,26.18
27.282,26.157
27.312,26.192
27.558,26.188
27.532,26.2
27.215,26.189
27.366,26.214
27.559,26.197
27.132,26.203
27.331,26.201
27.38,26.19
27.139,26.219
27.62,26.176
27.684,26.184
27.497,26.172
27.079,26.214
27.709,26.227
27.597,26.162
27.543,26.203
27.608,26.158
27.679,26.175
27.187,26.225
27.286,26.171
27.869,26.19
27.226,26.186
27.539,26.174
27.294,26.199
27.627,26.162
27.455,26.185
27.306,26.217
27.262,26.242
27.386,26.162
27.344,26.208
27.226,26.216
27.193,26.216
27.459,26.19
27.209,26.196
26.986,26.242
27.419,26.207
26.792,26.335
27.469,26.204
27.081,26.232
27.379,26.19
27.351,26.217
27.168,26.211
27.562,26.187
27.348,26.213
27.58,26.206
27.025,26.227
27.174,26.217
27.545,26.202
27.067,26.23
27.101,26.242
27.368,26.198
27.147,26.216
27.379,26.228
27.229,26.213
27.313,26.204
27.203,26.192
27.582,26.188
27.187,26.205
27.436,26.212
27.339,26.206
27.17,26.192
27.435,26.207
27.559,26.176
27.578,26.202
27.738,26.183
27.379,26.185
27.301,26.183
27.117,26.245
27.325,26.202
27.129,26.237
27.678,26.206
27.292,26.186
27.355,26.205
27.689,26.206
27.619,26.219
27.589,26.191
27.385,26.201
27.062,26.234
27.448,26.189
27.323,26.201
27.549,26.198
27.447,26.222
27.461,26.202
27.358,26.211
27.427,26.224
26.525,26.818
27.398,26.196
27.02,26.278
27.342,26.196
27.671,26.219
27.656,26.187
27.356,26.179
27.645,26.214
27.203,26.223
26.906,26.276
27.561,26.187
27.209,26.246
27.287,26.225
27.41,26.189
27.583,26.2
27.49,26.21
27.56,26.169
27.73,26.256
27.368,26.179
27.62,26.212
27.25,26.225
27.597,26.199
27.672,26.221
27.26,26.37
27.62,26.216
27.729,26.24
27.362,26.185
27.433,26.217
27.043,26.238
27.667,26.172
27.279,26.229
27.272,26.207
27.147,26.218
27.338,26.19
27.815,26.194
27.373,26.189
27.552,26.229
27.714,26.18
26.756,26.418
27.152,26.22
27.491,26.183
27.6,26.208
27.212,26.228
27.592,26.209
27.248,26.194
27.479,26.179
27.716,26.234
27.573,26.207
27.319,26.219
27.158,26.248
26.943,26.291
27.52,26.191
27.359,26.205
27.222,26.264
27.608,26.222
27.505,26.225
27.259,26.25
27.564,26.224
27.402,26.206
27.764,26.2
27.026,26.286
27.298,26.219
27.377,26.184
27.488,26.211
27.705,26.24
27.487,26.225
26.852,26.345
27.112,26.251
27.229,26.24
27.339,26.2
27.79,26.237
27.149,26.252
27.437,26.202
27.109,26.257
27.402,26.196
27.331,26.215
27.172,26.208
27.446,26.21
27.201,26.222
27.052,26.248
27.542,26.227
27.65,26.2
27.669,26.242
27.228,26.222
27.069,26.264
27.187,26.249
27.851,26.226
27.498,26.217
27.329,26.203
27.528,26.222
27.381,26.217
27.438,26.234
27.321,26.205
27.62,26.2
27.307,26.207
27.698,26.22
27.178,26.219
27.47,26.209
27.0,26.264
27.263,26.253
27.277,26.216
27.26,26.228
27.125,26.298
27.297,26.214
27.666,26.23
27.342,26.231
27.366,26.189
27.476,26.211
27.582,26.19
27.512,26.201
26.855,26.339
27.01,26.282
27.144,26.245
27.528,26.23
27.381,26.201
27.06,26.272
27.054,26.27
27.433,26.266
27.664,26.216
27.119,26.225
27.023,26.295
27.327,26.231
27.611,26.188
27.282,26.229
27.639,26.225
27.307,26.236
27.346,26.292
27.29,26.23
27.103,26.261
27.171,26.298
27.388,26.232
27.518,26.213
27.483,26.227
27.323,26.23
27.155,26.287
26.718,26.446
27.506,26.211
27.289,26.234
27.488,26.219
27.187,26.266
27.176,26.245
26.874,26.365
27.624,26.229
27.126,26.26
27.37,26.233
27.265,26.23
27.186,26.315
26.509,26.866
27.564,26.194
27.02,26.278
27.406,26.22
27.759,26.209
27.314,26.249
27.427,26.217
27.252,26.233
27.544,26.221
26.86,26.378
27.262,26.236
27.523,26.221
27.134,26.318
27.377,26.222
27.115,26.277
27.509,26.204
27.386,26.269
27.164,26.267
27.325,26.222
27.68,26.213
27.454,26.23
27.08,26.283
27.585,26.225
27.354,26.261
27.354,26.246
27.401,26.223
27.336,26.24
26.907,26.382
27.476,26.212
27.543,26.194
27.276,26.254
27.483,26.243
27.569,26.225
27.636,26.242
27.296,26.222
27.735,26.216
27.269,26.247
27.388,26.267
27.269,26.253
27.389,26.225
27.403,26.238
27.068,26.26
27.336,26.242
27.457,26.242
27.401,26.238
27.246,26.262
27.701,26.236
27.324,26.242
27.319,26.256
26.965,26.323
27.449,26.236
27.708,26.235
27.286,26.265
27.378,26.251
27.486,26.251
27.661,26.256
27.354,26.231
27.282,26.219
27.231,26.351
27.271,26.257
27.665,26.247
27.292,26.237
27.392,26.254
27.166,26.29
27.295,26.242
27.425,26.245
27.206,26.258
27.191,26.25
27.231,26.253
27.618,26.218
27.523,26.232
27.681,26.191
27.763,26.224
27.149,26.287
27.532,26.239
27.018,26.365
27.213,26.273
27.231,26.277
27.098,26.289
27.491,26.225
27.243,26.28
27.581,26.251
27.339,26.227
27.526,26.29
27.317,26.236
27.367,26.246
27.245,26.264
27.459,26.258
27.546,26.217
26.623,26.637
27.057,26.323
27.157,26.284
27.302,26.235
27.388,26.235
27.028,26.292
27.117,26.292
27.558,26.227
27.462,26.233
27.535,26.227
27.644,26.201
27.801,26.23
27.577,26.231
27.417,26.239
27.277,26.268
26.999,26.333
27.32,26.254
26.551,26.873
27.421,26.24
27.168,26.339
27.257,26.259
27.459,26.272
27.532,26.217
27.275,26.258
27.418,26.249
26.616,26.937
27.56,26.242
27.325,26.262
27.425,26.25
27.318,26.251
26.598,26.774
27.579,26.228
27.316,26.231
27.547,26.229
27.512,26.241
27.463,26.239
27.51,26.247
27.459,26.318
26.695,26.551
27.557,26.236
27.261,26.241
27.419,26.243
27.225,26.264
27.421,26.24
26.967,26.332
27.318,26.277
27.491,26.257
27.077,26.303
27.093,26.299
27.32,26.266
27.587,26.25
27.518,26.245
27.042,26.308
27.362,26.281
27.325,26.262
27.277,26.273
27.587,26.214
26.886,26.369
27.413,26.282
27.52,26.248
27.328,26.271
27.649,26.227
27.278,26.257
27.362,26.278
27.282,26.257
27.717,26.226
27.344,26.256
26.952,26.358
27.717,26.279
27.73,26.318
27.183,26.287
27.547,26.277
27.424,26.258
27.336,26.244
27.447,26.274
27.374,26.272
27.472,26.253
27.345,26.251
27.161,26.19
27.398,26.25
27.296,26.296
27.338,26.283
27.199,26.278
27.322,26.264
27.197,26.299
27.223,26.266
27.46,26.285
27.359,26.281
27.527,26.278
27.523,26.284
27.674,26.287
27.228,26.259
27.661,26.235
27.398,26.262
27.434,26.241
27.594,26.243
27.313,26.324
27.499,26.241
27.329,26.255
27.172,26.273
26.607,26.752
27.269,26.27
27.494,26.244
27.481,26.243
27.354,26.272
27.241,26.289
27.107,26.304
27.436,26.254
27.26,26.353
27.217,26.276
27.515,26.291
27.121,26.297
27.374,26.266
27.32,26.289
27.334,26.261
27.603,26.255
27.249,26.307
27.596,26.271
27.689,26.255
27.265,26.272
27.381,26.263
27.576,26.227
27.641,26.277
27.64,26.248
27.835,26.25
27.527,26.291
27.393,26.272
26.656,26.647
27.718,26.244
27.227,26.318
27.206,26.297
27.308,26.259
27.649,26.247
27.598,26.263
27.73,26.264
27.441,26.23
27.287,26.301
27.381,26.274
27.21,26.316
27.315,26.257
27.243,26.285
27.586,26.251
27.483,26.262
27.383,26.261
27.147,26.291
27.176,26.351
27.522,26.239
27.373,26.252
27.485,26.25
27.29,26.31
27.294,26.271
27.031,26.372
27.219,26.31
27.234,26.273
27.457,26.278
27.284,26.278
27.293,26.304
27.565,26.287
27.558,26.266
27.236,26.319
27.383,26.321
27.709,26.278
27.569,26.252
27.244,26.321
27.395,26.315
27.316,26.283
27.567,26.247
27.257,26.296
27.517,26.274
26.926,26.358
27.473,26.267
27.883,26.276
27.184,26.336
27.277,26.328
27.357,26.257
27.261,26.289
27.343,26.253
27.271,26.294
27.411,26.296
27.576,26.284
27.366,26.273
27.494,26.309
27.243,26.302
27.278,26.298
27.472,26.271
27.382,26.378
27.405,26.259
27.479,26.284
27.756,26.297
27.489,26.263
27.16,26.332
27.288,26.337
27.773,26.278
27.566,26.316
27.599,26.263
27.561,26.247
27.347,26.288
27.61,26.285
27.36,26.28
27.327,26.291
27.093,26.314
27.704,26.254
27.464,26.253
27.158,26.306
27.467,26.262
26.586,26.843
27.303,26.264
27.534,26.271
27.209,26.329
27.517,26.281
27.459,26.285
27.428,26.276
27.403,26.357
27.161,26.325
27.283,26.316
27.3,26.25
27.491,26.294
27.2,26.37
27.571,26.267
27.476,26.255
27.279,26.276
26.939,26.418
27.614,26.256
27.409,26.284
27.536,26.285
27.767,26.297
27.7,26.27
27.37,26.3
27.196,26.279
27.281,26.283
27.429,26.258
27.044,26.36
27.081,26.389
27.322,26.309
27.818,26.278
27.486,26.282
27.095,26.349
27.495,26.295
27.741,26.284
27.614,26.257
27.367,26.296
27.359,26.307
27.387,26.36
27.359,26.29
27.416,26.37
27.601,26.256
27.709,26.273
27.586,26.283
27.39,26.281
27.357,26.299
27.9,26.309
27.272,26.334
27.483,26.363
27.352,26.31
27.836,26.322
27.23,26.309
27.433,26.284
27.52,26.288
27.129,26.354
27.151,26.366
27.466,26.284
27.419,26.31
27.468,26.27
27.496,26.298
27.488,26.282
27.628,26.274
27.232,26.314
27.464,26.285
27.538,26.298
27.494,26.253
27.569,26.289
27.424,26.299
27.25,26.31
27.121,26.364
27.177,26.342
27.595,26.299
27.204,26.322
27.199,26.291
27.133,26.375
27.549,26.294
27.515,26.266
27.261,26.294
27.547,26.339
27.654,26.297
27.278,26.312
27.474,26.294
27.777,26.294
27.766,26.298
27.483,26.266
27.42,26.267
27.363,26.274
27.669,26.298
27.542,26.298
27.546,26.278
27.359,26.287
27.472,26.304
27.374,26.316
27.51,26.285
27.423,26.303
27.696,26.347
27.787,26.289
27.417,26.286
27.666,26.291
27.449,26.311
27.262,26.35
27.212,26.312
27.408,26.308
26.694,26.668
27.037,26.368
27.623,26.315
27.652,26.276
27.548,26.311
27.1,26.37
27.655,26.322
27.197,26.313
27.119,26.341
27.599,26.327
27.44,26.292
27.437,26.307
27.443,26.32
27.183,26.335
27.746,26.269
27.352,26.364
27.196,26.313
27.465,26.294
27.701,26.269
27.452,26.311
27.478,26.284
27.478,26.291
27.459,26.312
27.583,26.293
27.37,26.283
27.37,26.294
27.361,26.316
27.398,26.311
26.625,26.851
27.326,26.33
27.636,26.3
27.345,26.331
27.323,26.323
27.165,26.347
27.261,26.308
27.453,26.276
27.407,26.339
27.433,26.279
27.89,26.3
27.224,26.382
27.606,26.295
27.891,26.311
27.455,26.286
27.418,26.293
27.76,26.294
27.391,26.307
27.389,26.307
26.68,26.776
27.315,26.299
27.457,26.304
27.223,26.343
27.894,26.299
27.467,26.288
27.585,26.311
27.097,26.345
27.659,26.293
27.296,26.329
27.591,26.324
27.621,26.293
27.835,26.306
27.475,26.311
27.237,26.338
27.418,26.308
27.375,26.32
27.353,26.302
27.368,26.338
27.665,26.297
27.432,26.295
27.401,26.322
27.422,26.324
27.472,26.338
27.265,26.323
27.331,26.293
27.458,26.318
27.676,26.304
27.163,26.354
27.393,26.322
27.215,26.331
27.579,26.297
27.392,26.317
27.37,26.31
27.632,26.313
27.633,26.295
27.459,26.308
27.472,26.311
27.361,26.295
27.533,26.291
27.636,26.325
27.505,26.311
27.704,26.31
27.723,26.335
27.434,26.323
27.805,26.281
27.222,26.352
27.436,26.324
